country_code;region_name;iata;icao;airport;latitude;longitude
MA;Casablanca-Settat;CMN;GMMN;Mohammed V International Airport;33,36750;-7,58997
MA;Casablanca-Settat;GMD;GMMB;Ben Slimane Airport;33,65540;-7,22145
MA;Draa-Tafilalet;ERH;GMFK;Moulay Ali Cherif Airport;31,94750;-4,39833
MA;Draa-Tafilalet;OZG;GMAZ;Zagora Airport;30,32030;-5,86667
MA;Draa-Tafilalet;OZZ;GMMZ;Ouarzazate Airport;30,93910;-6,90943
MA;Fes- Meknes;FEZ;GMFF;Fes-Saiss Airport;33,92730;-4,97796
MA;Fes- Meknes;MEK;GMFM;Bassatine Air Base;33,87910;-5,51512
MA;Guelmim-Oued Noun (EH-partial);GLN;;Guelmim Airport;29,02670;-10,05030
MA;Guelmim-Oued Noun (EH-partial);SII;GMMF;Sidi Ifni Airport (Sania Ramel Airport);29,36670;-10,18780
MA;Guelmim-Oued Noun (EH-partial);TTA;GMAT;Tan Tan Airport (Plage Blanche Airport);28,44820;-11,16130
MA;L'Oriental;NDR;GMMW;Nador International Airport;34,98880;-3,02821
MA;L'Oriental;OUD;GMFO;Angads Airport;34,78720;-1,92399
MA;L'Oriental;UAR;GMFB;Bouarfa Airport;32,51430;-1,98306
MA;Laayoune-Sakia El Hamra (EH-partial);EUN;GMML;Hassan I Airport;27,15170;-13,21920
MA;Laayoune-Sakia El Hamra (EH-partial);SMW;GMMA;Smara Airport;26,73180;-11,68470
MA;Laayoune-Sakia El Hamra (EH-partial);VIL;GMMH;Dakhla Airport;23,71830;-15,93200
MA;Marrakech-Safi;RAK;GMMX;Marrakesh Menara Airport;31,60690;-8,03630
MA;Marrakech-Safi;SFI;GMMS;Safi Airport;32,27310;-9,23694
MA;Rabat-Sale-Kenitra;NNA;GMMY;Kenitra Air Base;34,29890;-6,59588
MA;Rabat-Sale-Kenitra;RBA;GMME;Rabat-Sale Airport;34,05150;-6,75152
MA;Souss-Massa;AGA;GMAD;Agadir-Al Massira Airport;30,32500;-9,41307
MA;Souss-Massa;ESU;GMMI;Essaouira-Mogador Airport;31,39750;-9,68167
MA;Tanger-Tetouan-Al Hoceima;AHU;GMTA;Cherif Al Idrissi Airport;35,17710;-3,83952
MA;Tanger-Tetouan-Al Hoceima;TNG;GMTT;Tangier Ibn Battouta Airport;35,72690;-5,91689
MA;Tanger-Tetouan-Al Hoceima;TTU;;Sania Ramel Airport;35,59430;-5,32002
MD;Balti;BZY;LUBL;Balti International Airport;47,84310;27,77720
MD;Chisinau;KIV;LUKK;Chisinau International Airport;46,92770;28,93100
ME;Berane;IVG;LYBR;Dolac Airport;42,83900;19,86200
ME;Pljevlja;ZBK;;Zabljak Airport;43,11670;19,23330
ME;Podgorica;TGD;LYPG;Podgorica Airport;42,35940;19,25190
ME;Tivat;TIV;LYTV;Tivat Airport;42,40470;18,72330
MG;Antananarivo;AHY;;Ambatolahy Airport;-20,01580;45,53500
MG;Antananarivo;ATJ;FMME;Antsirabe Airport;-19,83920;47,06370
MG;Antananarivo;OHB;FMFE;Ambohibary Airport;-18,91750;48,21820
MG;Antananarivo;TNR;FMMI;Ivato International Airport;-18,79690;47,47880
MG;Antananarivo;VND;FMSU;Vangaindrano Airport;-23,35080;47,58170
MG;Antananarivo;WAD;;Andriamena Airport;-17,63100;47,72330
MG;Antananarivo;WTS;FMMX;Tsiroanomandidy Airport;-18,75970;46,05410
MG;Antsiranana;WOR;;Moramba Airport;-12,43330;49,10000
MG;Fianarantsoa;IHO;FMSI;Ihosy Airport;-22,40470;46,16490
MG;Fianarantsoa;MNJ;FMSM;Mananjary Airport;-21,20180;48,35830
MG;Fianarantsoa;RVA;FMSG;Farafangana Airport;-22,80530;47,82060
MG;Fianarantsoa;WFI;FMSF;Fianarantsoa Airport;-21,44160;47,11170
MG;Fianarantsoa;WVK;FMSK;Manakara Airport;-22,11970;48,02170
MG;Mahajanga;AMY;;Ambatomainty Airport;-17,68670;45,62390
MG;Mahajanga;BPY;FMNQ;Besalampy Airport;-16,74450;44,48250
MG;Mahajanga;BSV;;Besakoa Airport;-15,67250;47,06170
MG;Mahajanga;BZM;;Bemolanga Airport;-17,69250;45,08880
MG;Mahajanga;DWB;FMNO;Soalala Airport;-16,10170;45,35880
MG;Mahajanga;HVA;FMNL;Analalava Airport;-14,62970;47,76380
MG;Mahajanga;MJN;FMNM;Amborovy Airport (Philibert Tsiranana Airport);-15,66680;46,35120
MG;Mahajanga;MXT;FMMO;Maintirano Airport;-18,05000;44,03300
MG;Mahajanga;TTS;FMNT;Tsaratanana Airport;-16,75110;47,61900
MG;Mahajanga;TVA;FMMR;Morafenobe Airport;-17,85010;44,92050
MG;Mahajanga;TZO;;Tsimiroro Airport;-18,34510;45,01560
MG;Mahajanga;WAI;FMNW;Ambalabe Airport;-14,89880;47,99390
MG;Mahajanga;WAQ;FMMG;Antsalova Airport;-18,70130;44,61490
MG;Mahajanga;WBD;FMNF;Befandriana Airport;-15,20000;48,48300
MG;Mahajanga;WBE;;Ankaizina Airport;-14,54430;48,69140
MG;Mahajanga;WMA;FMNX;Mandritsara Airport;-15,83300;48,83330
MG;Mahajanga;WMP;FMNP;Mampikony Airport;-16,07230;47,64420
MG;Mahajanga;WMV;;Madirovalo Airport;-16,45000;46,56670
MG;Mahajanga;WPB;FMNG;Port Berge Airport;-15,58430;47,62360
MG;Mahajanga;WTA;FMMU;Tambohorano Airport;-17,47610;43,97280
MG;Toamasina;ILK;FMMQ;Ilaka-Est Airport (Atsinanana Airport);-19,58300;48,80300
MG;Toamasina;SMS;FMMS;Sainte Marie Airport;-17,09390;49,81580
MG;Toamasina;TMM;FMMT;Toamasina Airport;-18,10950;49,39250
MG;Toamasina;VAT;FMMY;Vatomandry Airport;-19,38330;48,95000
MG;Toamasina;VVB;FMMH;Mahanoro Airport;-19,83300;48,80000
MG;Toamasina;WAM;FMMZ;Ambatondrazaka Airport;-17,79540;48,44260
MG;Toamasina;WMN;FMNR;Maroantsetra Airport;-15,43670;49,68830
MG;Toamasina;WMR;FMNC;Mananara Nord Airport;-16,16390;49,77380
MG;Toliara;AMP;FMSY;Ampanihy Airport;-24,69970;44,73420
MG;Toliara;BKU;FMSV;Betioky Airport;-23,73300;44,38900
MG;Toliara;BMD;FMML;Belo sur Tsiribihina Airport;-19,68670;44,54190
MG;Toliara;DVD;;Andavadoaka Airport;-22,06610;43,25960
MG;Toliara;FTU;FMSD;Tolanaro Airport (Marillac Airport);-25,03810;46,95610
MG;Toliara;JVA;FMMK;Ankavandra Airport;-18,80500;45,27350
MG;Toliara;MJA;FMSJ;Manja Airport;-21,42610;44,31650
MG;Toliara;MOQ;FMMV;Morondava Airport;-20,28470;44,31760
MG;Toliara;MXM;FMSR;Morombe Airport;-21,75390;43,37550
MG;Toliara;OVA;FMSL;Bekily Airport;-24,23570;45,30450
MG;Toliara;TDV;FMSN;Samangoky Airport;-21,70000;43,73300
MG;Toliara;TLE;FMST;Toliara Airport;-23,38340;43,72850
MG;Toliara;WAK;FMSZ;Ankazoabo Airport;-22,29640;44,53150
MG;Toliara;WBO;FMSB;Antsoa Airport;-21,60700;45,13600
MG;Toliara;WMD;FMSC;Mandabe Airport;-21,04630;44,94040
MG;Toliara;WML;FMMC;Malaimbandy Airport;-20,35540;45,54340
MG;Toliara;ZVA;FMMN;Miandrivazo Airport;-19,56280;45,45080
MH;Ailinglaplap;AIC;;Ailinglaplap Airok Airport;7,27942;168,82600
MH;Ailinglaplap;JEJ;;Jeh Airport;7,56535;168,96200
MH;Ailinglaplap;WJA;;Woja Airport;7,45083;168,55000
MH;Ailuk;AIM;;Ailuk Airport;10,21680;169,98300
MH;Arno;IMI;;Ine Airport;7,00555;171,65700
MH;Arno;TIC;;Tinak Airport;7,13333;171,91700
MH;Aur;AUL;;Aur Airport;8,14528;171,17300
MH;Bikini & Kili;BII;;Bikini Atoll Airport;11,52250;165,56500
MH;Bikini & Kili;KIO;;Kili Airport;5,64452;169,12000
MH;Ebon;EBO;;Ebon Airport;4,59820;168,75200
MH;Enewetak & Ujelang;ENT;PKMA;Enewetak Auxiliary Airfield;11,34070;162,32800
MH;Jabat;JAT;;Jabot Airport;7,74977;168,97800
MH;Jaluit;UIT;;Jaluit Airport;5,90924;169,63700
MH;Kwajalein;EAL;;Elenak Airport;9,31931;166,84800
MH;Kwajalein;EBN;;Ebadon Airstrip;9,33056;166,82000
MH;Kwajalein;KWA;PKWA;Bucholz Army Airfield;8,72012;167,73200
MH;Kwajalein;LOF;;Loen Airport;7,75750;168,23600
MH;Kwajalein;WTE;;Wotje Airport;9,45833;170,23900
MH;Lae;LML;;Lae Airport;8,92111;166,26500
MH;Likiep;LIK;;Likiep Airport;9,82316;169,30800
MH;Majuro;MAJ;PKMJ;Marshall Islands International Airport (Amata Kabua Int'l);7,06476;171,27200
MH;Majuro;TBV;;Tabal Airport;8,30270;171,16100
MH;Maloelap;KBT;;Kaben Airport;8,90056;170,84400
MH;Maloelap;MAV;;Maloelap Airport;8,70444;171,23000
MH;Mejit;MJB;;Mejit Airport;10,28330;170,86900
MH;Mili;EJT;;Enejit Airport;6,04040;171,98500
MH;Mili;MIJ;MLIP;Mili Airport;6,08333;171,73300
MH;Namdrik;NDK;;Namorik Airport (Namdrik Airport);5,63167;168,12500
MH;Namu;MJE;;Majkin Airport;7,76291;168,26600
MH;Rongelap;RNP;;Rongelap Airport;11,15720;166,88700
MH;Ujae;UJE;;Ujae Airport;8,92806;165,76200
MH;Utrik;UTK;;Utirik Airport;11,22200;169,85200
MH;Wotho;WTO;;Wotho Airport;10,17330;166,00300
MK;Ohrid;OHD;LWOH;Ohrid St. Paul the Apostle Airport;41,18000;20,74230
MK;Skopje;SKP;LWSK;Skopje Alexander the Great Airport;41,96160;21,62140
ML;Bamako;BKO;GABS;Bamako-Senou International Airport;12,53350;-7,94994
ML;Gao;GAQ;GAGO;Gao International Airport (Korogoussou Airport);16,24840;-0,00546
ML;Kayes;EYL;GAYE;Yelimane Airport;15,13300;-10,56700
ML;Kayes;KNZ;GAKA;Kenieba Airport;12,83300;-11,25000
ML;Kayes;KYS;GAKY;Kayes Airport (Dag-Dag Airport);14,48120;-11,40440
ML;Kayes;NIX;GANR;Nioro Airport;15,23810;-9,57611
ML;Koulikoro;NRM;GANK;Keibane Airport;15,21700;-7,26700
ML;Mopti;MZI;GAMB;Mopti Airport (Ambodedjo Airport);14,51280;-4,07956
ML;Segou;SZU;;Segou Airport;13,40000;-6,15000
ML;Sikasso;KSS;GASK;Sikasso Airport;11,33300;-5,70000
ML;Sikasso;KTX;GAKO;Koutiala Airport;12,38300;-5,46700
ML;Tombouctou;GUD;GAGM;Goundam Airport;16,36140;-3,59972
ML;Tombouctou;TOM;GATB;Timbuktu Airport;16,73050;-3,00758
MM;Ayeyarwady;BSX;VYPN;Pathein Airport;16,81520;94,77990
MM;Ayeyarwady;HEB;VBHD;Hinthada Airport;17,63330;95,46670
MM;Ayeyarwady;VBA;VYAN;Ann Airport;19,76920;94,02610
MM;Bago;PRU;VYPY;Pyay Airport;18,82450;95,26600
MM;Kachin;BMO;VYBM;Bhamo Airport;24,26900;97,24620
MM;Kachin;MYT;VYMK;Myitkyina Airport;25,38360;97,35190
MM;Kachin;PBU;VYPT;Putao Airport;27,32990;97,42630
MM;Kayah;LIW;VYLK;Loikaw Airport;19,69150;97,21480
MM;Kayin;PAA;VYPA;Hpa-An Airport;16,89370;97,67460
MM;Kayin;PPU;VYPP;Papun Airport;18,06670;97,44980
MM;Magway;GAW;VYGG;Gangaw Airport;22,17470;94,13440
MM;Magway;KYT;VYKU;Kyauktu Airport;21,40000;94,13330
MM;Magway;MWQ;VYMW;Magway Airport;20,16560;94,94140
MM;Magway;PAU;VYPK;Pauk Airport;21,44920;94,48690
MM;Magway;PKK;VYPU;Pakokku Airport;21,40430;95,11130
MM;Magway;TIO;VYHN;Tilin Airport;21,70000;94,10000
MM;Mandalay;MDL;VYMD;Mandalay International Airport;21,70220;95,97790
MM;Mandalay;NYT;VYNT;Naypyidaw Airport;19,62350;96,20100
MM;Mandalay;NYU;VYBG;Nyaung U Airport;21,17880;94,93020
MM;Mandalay;VBC;VYCZ;Mandalay Chanmyathazi Airport;21,94050;96,08960
MM;Mon;MNU;VYMM;Mawlamyaing Airport;16,44470;97,66070
MM;Mon;XYE;VYYE;Ye Airport;15,30000;97,86700
MM;Rakhine;AKY;VYSW;Sittwe Airport;20,13270;92,87260
MM;Rakhine;GWA;VYGW;Gwa Airport;17,60000;94,58330
MM;Rakhine;KYP;VYKP;Kyaukpyu Airport;19,42640;93,53480
MM;Rakhine;MGU;VYMN;Manaung Airport;18,84580;93,68890
MM;Rakhine;SNW;VYTD;Thandwe Airport;18,46070;94,30010
MM;Sagaing;HOX;VYHL;Homalin Airport;24,89960;94,91400
MM;Sagaing;KHM;VYKI;Khamti Airport;25,98830;95,67440
MM;Sagaing;KMV;VYKL;Kalaymyo Airport (Kalemyo Airport);23,18880;94,05110
MM;Sagaing;NYW;VYMY;Monywa Airport;22,22160;95,09350
MM;Shan;HEH;VYHH;Heho Airport;20,74700;96,79200
MM;Shan;KET;VYKG;Kengtung Airport;21,30160;99,63600
MM;Shan;LSH;VYLS;Lashio Airport;22,97790;97,75220
MM;Shan;MGK;VYMT;Mong Ton Airport;20,29670;98,89890
MM;Shan;MOE;VYMO;Momeik Airport;23,09250;96,64530
MM;Shan;MOG;VYMS;Monghsat Airport;20,51680;99,25680
MM;Shan;NMS;VYNS;Nansang Airport;20,89050;97,73590
MM;Shan;NMT;VYNT;Namtu Airport;23,08300;97,38300
MM;Shan;THL;VYTL;Tachilek Airport;20,48380;99,93540
MM;Tanintharyi;KAW;VYKT;Kawthaung Airport;10,04930;98,53800
MM;Tanintharyi;MGZ;VYME;Myeik Airport;12,43980;98,62150
MM;Tanintharyi;TVY;VYDW;Dawei Airport;14,10390;98,20360
MM;Tanintharyi;VBP;VYBP;Bokpyin Airport;11,14940;98,73590
MM;Yangon;RGN;VYYY;Yangon International Airport;16,90730;96,13320
MN;Arhangay;TSZ;ZMTG;Tsetserleg Airport;47,46540;101,47800
MN;Bayan-Olgiy;ULG;ZMUL;Olgii Airport;48,99330;89,92250
MN;Bayanhongor;BYN;ZMBH;Bayankhongor Airport;46,16330;100,70400
MN;Bulgan;UGA;ZMBN;Bulgan Airport;48,85500;103,47600
MN;Dornod;COQ;ZMCD;Choibalsan Airport;48,13570;114,64600
MN;Dornogovi;XRQ;;Xinbarag Youqi Baogede Airport;48,57560;116,93900
MN;Dundgovi;MXW;ZMMG;Mandalgovi Airport;45,73810;106,26900
MN;Dzavhan;TNZ;ZMTL;Tosontsengel Airport;48,73890;98,29410
MN;Govi-Altay;LTI;ZMAT;Altai Airport;46,37640;96,22110
MN;Govi-Altay;ULZ;ZMDN;Donoi Airport;47,70930;96,52580
MN;Hentiy;UNR;ZMUH;Ondorkhaan Airport;47,30490;110,60900
MN;Hovd;HBU;ZMBS;Bulgan Airport;46,10060;91,58420
MN;Hovd;HVD;ZMKD;Khovd Airport;47,95410;91,62820
MN;Hovsgol;HTM;ZMHG;Khatgal Airport;50,43600;100,14000
MN;Hovsgol;MXV;ZMMN;Moron Airport;49,66330;100,09900
MN;Omnogovi;DLZ;ZMDZ;Dalanzadgad Airport;43,59170;104,43000
MN;Orhon;ERT;;Erdenet Airport;48,98310;104,15100
MN;Ovorhangay;AVK;ZMAH;Arvaikheer Airport;46,25030;102,80200
MN;Ovorhangay;HJT;ZMHU;Khujirt Airport;46,92580;102,77300
MN;Ovorhangay;KHR;ZMHH;Kharkhorin Airport;47,24670;102,82600
MN;Ovorhangay;UGT;ZMBR;Bulagtai Airport;43,74930;104,11500
MN;Suhbaatar;UUN;ZMBU;Baruun-Urt Airport;46,66030;113,28500
MN;Ulaanbaatar;UBN;ZMCK;Chinggis Khaan International Airport;47,65160;106,82200
MN;Ulaanbaatar;ULN;ZMUB;Chinggis Khaan International Airport;47,84310;106,76700
MN;Uvs;ULO;ZMUG;Ulaangom Airport;50,06660;91,93830
MO;Macau;MFM;VMMC;Macau International Airport;22,14960;113,59200
MP;Northern Mariana Islands;ROP;PGRO;Rota International Airport;14,17430;145,24300
MP;Northern Mariana Islands;SPN;PGSN;Saipan International Airport (Francisco C. Ada Int'l);15,11900;145,72900
MP;Northern Mariana Islands;TIQ;PGWT;Tinian International Airport (West Tinian Airport);14,99920;145,61900
MQ;Martinique;FDF;TFFF;Martinique Aime Cesaire International Airport;14,59100;-61,00320
MR;Adrar;ATR;GQPA;Atar International Airport;20,50680;-13,04320
MR;Assaba;KFA;GQNF;Kiffa Airport;16,59000;-11,40620
MR;Brakna;BGH;GQNE;Abbaye Airport;16,63330;-14,20000
MR;Dakhlet Nouadhibou;NDB;GQPP;Nouadhibou International Airport;20,93310;-17,03000
MR;Gorgol;KED;GQNK;Kaedi Airport;16,15950;-13,50760
MR;Guidimaka;SEY;GQNS;Selibaby Airport;15,17970;-12,20730
MR;Inchiri;AJJ;GQNJ;Akjoujt Airport;19,73300;-14,38320
MR;Nouakchott Nord;AEO;GQNA;Aioun el Atrouss Airport;16,71130;-9,63788
MR;Nouakchott Nord;LEG;;Aleg Airport;17,16670;-13,95000
MR;Nouakchott Nord;MBR;GQNU;M'Bout Airport;16,03330;-12,60000
MR;Nouakchott Nord;NKC;GQNO;Nouakchott-Oumtounsy International Airport;18,31000;-15,96970
MR;Nouakchott Nord;THT;GQNT;Tamchakett Airport;17,23300;-10,81700
MR;Tagant;MOM;GQNL;Letfotar Airport;17,75000;-12,50000
MR;Tagant;THI;GQNC;Tichitt Airport;18,45000;-9,51700
MR;Tagant;TIY;GQND;Tidjikja Airport;18,57010;-11,42350
MR;Tiris Zemmour;CGT;;Chinguetti Airport;20,50550;-12,39780
MR;Tiris Zemmour;EMN;GQNI;Nema Airport;16,62200;-7,31660
MR;Tiris Zemmour;FGD;GQPF;Fderik Airport;22,66700;-12,73300
MR;Tiris Zemmour;OUZ;GQPZ;Tazadit Airport;22,75640;-12,48360
MR;Tiris Zemmour;TMD;GQNH;Timbedra Airport;16,23300;-8,16700
MR;Trarza;OTL;GQNB;Boutilimit Airport;17,53300;-14,68300
MS;Saint Peter;MNI;TRPG;John A. Osborne Airport;16,79140;-62,19330
MT;Luqa;MLA;LMML;Malta International Airport (Luqa Airport);35,85750;14,47750
MU;Grand Port;MRU;FIMP;Sir Seewoosagur Ramgoolam International Airport;-20,43020;57,68360
MU;Rodrigues Islands;RRG;FIMR;Sir Gaetan Duval Airport;-19,75770;63,36100
MV;Baa;DRV;VRMD;Dharavandhoo Airport;5,15610;73,13020
MV;Baa;NMF;;Maafaru International Airport;5,82222;73,47470
MV;Baa;VAM;VRMV;Villa International Airport;3,47056;72,83580
MV;Gaafu Dhaalu;KDM;VRMT;Kaadedhdhoo Airport;0,48813;72,99690
MV;Gnaviyani;FVM;VRMF;Fuvahmulah Airport;-0,30972;73,43500
MV;Haa Dhaalu;FND;;Funadhoo Airport;6,16111;73,28720
MV;Haa Dhaalu;HAQ;VRMH;Hanimaadhoo International Airport;6,74423;73,17050
MV;Kaafu;MLE;VRMM;Velana International Airport;4,19183;73,52910
MV;Laamu;GKK;VRMO;Kooddoo Airport;0,73240;73,43360
MV;Laamu;KDO;VRMK;Kadhdhoo Airport;1,85917;73,52190
MV;Noonu;IFU;VREI;Ifuru Airport;5,70830;73,02500
MV;Seenu;GAN;VRMG;Gan International Airport;-0,69334;73,15560
MV;Thaa;TMF;VRNT;Thimarafushi Airport;2,21100;73,15330
MW;Blantyre;BLZ;FWCL;Chileka International Airport;-15,67910;34,97400
MW;Chitipa;CEH;FWCD;Chelinda Airport;-10,55000;33,80000
MW;Karonga;KGJ;FWKA;Karonga Airport;-9,95357;33,89300
MW;Kasungu;KBQ;FWKG;Kasungu Airport;-13,01460;33,46860
MW;Likoma;LIX;FWLK;Likoma Airport;-12,07580;34,73720
MW;Lilongwe;LLW;FWKI;Lilongwe International Airport (Kamuzu Int'l);-13,78940;33,78100
MW;Mangochi;CMK;FWCM;Club Makokola Airport;-14,30690;35,13250
MW;Mangochi;MAI;FWMG;Mangochi Airport;-14,48300;35,26700
MW;Mangochi;MYZ;FWMY;Monkey Bay Airport;-14,08360;34,91970
MW;Mangochi;VUU;;Mvuu Camp Airport;-14,83860;35,30140
MW;Mzimba;ZZU;FWUU;Mzuzu Airport;-11,44470;34,01180
MW;Nkhotakota;DWA;FWDW;Dwanga Airport (Dwangwa Airport);-12,51830;34,13190
MW;Salima;LMB;FWSM;Salima Airport;-13,75590;34,58420
MX;Aguascalientes;AGU;MMAS;Lic. Jesus Teran Peredo International Airport;21,70560;-102,31800
MX;Baja California Sur;AJS;MX86;Punta Abreojos Airstrip;26,72720;-113,55900
MX;Baja California Sur;CUA;;Ciudad Constitucion Airport;25,05380;-111,61500
MX;Baja California Sur;GUB;MMGR;Guerrero Negro Airport;28,02610;-114,02400
MX;Baja California Sur;LAP;MMLP;Manuel Marquez de Leon International Airport;24,07270;-110,36200
MX;Baja California Sur;LTO;MMLT;Loreto International Airport;25,98920;-111,34800
MX;Baja California Sur;MUG;MMMG;Mulege Airstrip;26,90530;-111,97100
MX;Baja California Sur;PCO;MMPL;Punta Colorada Airstrip;23,57500;-109,53600
MX;Baja California Sur;PCV;;Punta Chivato Airstrip;27,06920;-111,96200
MX;Baja California Sur;SGM;;San Ignacio Airfield;27,29660;-112,93800
MX;Baja California Sur;SJD;MMSD;Los Cabos International Airport;23,15180;-109,72100
MX;Baja California Sur;SRL;;Palo Verde Airport;27,09270;-112,09900
MX;Baja California Sur;VIB;;Villa Constitucion Airport;25,05520;-111,68700
MX;Baja California;BHL;;Bahia de los Angeles Airport;28,97860;-113,56100
MX;Baja California;ESE;MMES;Ensenada Airport;31,79530;-116,60300
MX;Baja California;MXL;MMML;General Rodolfo Sanchez Taboada International Airport;32,63060;-115,24200
MX;Baja California;SFH;MMSF;San Felipe International Airport;30,93020;-114,80900
MX;Baja California;SNQ;;San Quintin Military Airstrip;30,52880;-115,94600
MX;Baja California;TIJ;MMTJ;Tijuana International Airport;32,54110;-116,97000
MX;Campeche;CME;MMCE;Ciudad del Carmen International Airport;18,65370;-91,79900
MX;Campeche;CPE;MMCP;Ing. Alberto Acuna Ongay International Airport;19,81680;-90,50030
MX;Chiapas;CJT;MMCO;Copalar Airport;16,17670;-92,05060
MX;Chiapas;PQM;MMPQ;Palenque International Airport;17,53320;-92,01550
MX;Chiapas;TAP;MMTP;Tapachula International Airport;14,79430;-92,37000
MX;Chiapas;TGZ;MMTG;Angel Albino Corzo International Airport;16,56360;-93,02250
MX;Chihuahua;CJS;MMCS;Abraham Gonzalez International Airport;31,63610;-106,42900
MX;Chihuahua;CUU;MMCU;General Roberto Fierro Villalobos International Airport;28,70290;-105,96500
MX;Chihuahua;NCG;MMCG;Nuevo Casas Grandes Municipal Airport;30,39740;-107,87500
MX;Coahuila de Zaragoza;ACN;MMCC;Ciudad Acuna International Airport;29,33290;-101,09900
MX;Coahuila de Zaragoza;LOV;MMMV;Venustiano Carranza International Airport;26,95570;-101,47000
MX;Coahuila de Zaragoza;PDS;MMPG;Piedras Negras International Airport;28,62740;-100,53500
MX;Coahuila de Zaragoza;SLW;MMIO;Plan de Guadalupe International Airport;25,54950;-100,92900
MX;Coahuila de Zaragoza;TRC;MMTC;Francisco Sarabia International Airport;25,56830;-103,41100
MX;Colima;CLQ;MMIA;Licenciado Miguel de la Madrid Airport;19,27700;-103,57700
MX;Colima;ZLO;MMZO;Playa de Oro International Airport;19,14480;-104,55900
MX;Durango;DGO;MMDO;General Guadalupe Victoria International Airport;24,12420;-104,52800
MX;Guanajuato;BJX;MMLO;Del Bajio International Airport (Guanajuato Int'l Airport);20,99350;-101,48100
MX;Guanajuato;CYW;MMCY;Captain Rogelio Castillo National Airport;20,54600;-100,88700
MX;Guerrero;ACA;MMAA;General Juan N. Alvarez International Airport;16,75710;-99,75400
MX;Guerrero;ZIH;MMZH;Ixtapa-Zihuatanejo International Airport;17,60160;-101,46100
MX;Jalisco;GDL;MMGL;Guadalajara International Airport (Miguel Hidalgo y Costilla Int'l);20,52180;-103,31100
MX;Jalisco;LOM;;Francisco Primo de Verdad National Airport;21,25810;-101,94400
MX;Jalisco;PVR;MMPR;Licenciado Gustavo Diaz Ordaz International Airport;20,68010;-105,25400
MX;Mexico;AZP;MMJC;Jorge Jimenez Cantu National Airport;19,57480;-99,28880
MX;Mexico;MEX;MMMX;Mexico City International Airport;19,43630;-99,07210
MX;Mexico;NLU;MMSM;Felipe Ángeles International Airport;19,75530;-99,01640
MX;Mexico;TLC;MMTO;Licenciado Adolfo Lopez Mateos International Airport;19,33710;-99,56600
MX;Michoacan de Ocampo;AZG;;Pablo L. Sidar Airport;19,09340;-102,39400
MX;Michoacan de Ocampo;LZC;MMLC;Lazaro Cardenas Airport;18,00170;-102,22100
MX;Michoacan de Ocampo;MLM;MMMM;General Francisco J. Mujica International Airport;19,84990;-101,02500
MX;Michoacan de Ocampo;UPN;MMPN;Ignacio Lopez Rayon International Airport;19,39670;-102,03900
MX;Michoacan de Ocampo;ZMM;MMZM;Zamora National Airport;20,04500;-102,27600
MX;Morelos;CVJ;MMCB;General Mariano Matamoros Airport;18,83480;-99,26130
MX;Nayarit;TPQ;MMEP;Amado Nervo International Airport;21,41950;-104,84300
MX;Nuevo Leon;MTY;MMMY;General Mariano Escobedo International Airport;25,77850;-100,10700
MX;Nuevo Leon;NTR;MMAN;Del Norte International Airport;25,86560;-100,23700
MX;Oaxaca;HUX;MMBT;Bahias de Huatulco International Airport;15,77530;-96,26260
MX;Oaxaca;IZT;MMIT;Ixtepec Airport;16,44930;-95,09370
MX;Oaxaca;OAX;MMOX;Xoxocotlan International Air;16,99990;-96,72660
MX;Oaxaca;PXM;MMPS;Puerto Escondido International Airport;15,87690;-97,08910
MX;Oaxaca;SCX;MMSZ;Salina Cruz Airport;16,21260;-95,20160
MX;Puebla;PBC;MMPB;Hermanos Serdan International Airport;19,15810;-98,37140
MX;Puebla;TCN;MMHC;Tehuacan Airport;18,49720;-97,41990
MX;Queretaro;QRO;MMQT;Queretaro Intercontinental Airport;20,61730;-100,18600
MX;Quintana Roo;CTM;MMCM;Chetumal International Airport;18,50470;-88,32680
MX;Quintana Roo;CUN;MMUN;Cancun International Airport;21,03650;-86,87710
MX;Quintana Roo;CZM;MMCZ;Cozumel International Airport;20,52240;-86,92560
MX;Quintana Roo;ISJ;MMIM;Isla Mujeres Airport;21,24500;-86,74000
MX;Quintana Roo;PCM;;Playa del Carmen Airport;20,62250;-87,08220
MX;Quintana Roo;TUY;;Tulum Airport;20,22730;-87,43820
MX;San Luis Potosi;SLP;MMSP;Ponciano Arriaga International Airport;22,25430;-100,93100
MX;San Luis Potosi;TSL;MMTN;Tamuin National Airport;22,03830;-98,80650
MX;Sinaloa;CUL;MMCL;Bachigualato Federal International Airport;24,76450;-107,47500
MX;Sinaloa;LMM;MMLM;Valle del Fuerte Federal International Airport;25,68520;-109,08100
MX;Sinaloa;MZT;MMMZ;General Rafael Buelna International Airport;23,16140;-106,26600
MX;Sonora;CEN;MMCN;Ciudad Obregon International Airport;27,39260;-109,83300
MX;Sonora;CNA;MMCA;Cananea National Airport;31,06620;-110,09800
MX;Sonora;GYM;MMGM;General Jose Maria Yanez International Airport;27,96900;-110,92500
MX;Sonora;HMO;MMHO;General Ignacio Pesqueira Garcia International Airport;29,09590;-111,04800
MX;Sonora;NOG;MMNG;Nogales International Airport;31,22610;-110,97600
MX;Sonora;PPE;MMPE;Puerto Penasco International Airport;31,35200;-113,30500
MX;Sonora;UAC;;San Luis Rio Colorado Airport;32,44530;-114,79800
