,Unnamed: 0,date,carrier,number,code_i,hora_i,code_f,hora_f,travel_time,inicial_hour,final_hour,coords_i,coords_f,hour0,hour1,hour2,hour3,hour4,hour5,hour6,hour7,hour8,hour9,hour10,hour11,hour12,hour13,hour14,hour15,hour16,hour17,hour18,hour19,hour20,hour21,hour22,hour23,hour24,hour25,hour26,hour27,hour28,hour29,hour30,hour31,hour32,hour33,hour34,hour35,hour36,hour37,hour38,hour39
340,340,2024-05-17 00:00:00,UA,25,DOM,2024-05-17 14:20:00-04:00,IAH,2024-05-17 17:57:00-05:00,5,14,19,"[15.547, -61.3]","[29.9844, -95.3414]", , , , , , , , , , , , , , ,"[15.547, -61.3]","[18.43448, -68.10828]","[21.32196, -74.91655999999999]","[24.20944, -81.72484]","[27.09692, -88.53312]","[29.9844, -95.3414]", , , , , , , , , , , , , , , , , , , , 
341,341,2024-05-17 00:00:00,UA,340,ATL,2024-05-17 07:30:00-04:00,DEN,2024-05-17 08:55:00-06:00,4,7,11,"[33.6367, -84.4281]","[39.8617, -104.673]", , , , , , , ,"[33.6367, -84.4281]","[35.192949999999996, -89.48932500000001]","[36.7492, -94.55055]","[38.30545, -99.611775]","[39.8617, -104.673]", , , , , , , , , , , , , , , , , , , , , , , , , , , , 
342,342,2024-05-17 00:00:00,UA,260,IAD,2024-05-17 18:05:00-04:00,MAD,2024-05-18 08:05:00+02:00,9,18,27,"[38.9445, -77.4558]","[40.4719, -3.56264]", , , , , , , , , , , , , , , , , , ,"[38.9445, -77.4558]","[39.11421111111111, -69.24544888888889]","[39.28392222222222, -61.03509777777778]","[39.45363333333333, -52.82474666666666]","[39.62334444444444, -44.614395555555554]","[39.793055555555554, -36.404044444444445]","[39.96276666666667, -28.19369333333333]","[40.13247777777777, -19.98334222222222]","[40.302188888888885, -11.77299111111111]","[40.4719, -3.562640000000002]", , , , , , , , , , , , 
343,343,2024-05-17 00:00:00,UA,499,BNA,2024-05-17 19:07:00-05:00,EWR,2024-05-17 22:29:00-04:00,3,19,22,"[36.1245, -86.6782]","[40.6925, -74.1686]", , , , , , , , , , , , , , , , , , , ,"[36.1245, -86.6782]","[37.647166666666664, -82.50833333333334]","[39.16983333333334, -78.33846666666666]","[40.6925, -74.1686]", , , , , , , , , , , , , , , , , 
344,344,2024-05-17 00:00:00,UA,358,DFW,2024-05-17 11:52:00-05:00,IAD,2024-05-17 15:52:00-04:00,4,11,15,"[32.8968, -97.038]","[38.9445, -77.4558]", , , , , , , , , , , ,"[32.8968, -97.038]","[34.408725, -92.14245]","[35.920649999999995, -87.2469]","[37.432575, -82.35135]","[38.9445, -77.4558]", , , , , , , , , , , , , , , , , , , , , , , , 
345,345,2024-05-17 00:00:00,UA,582,FLL,2024-05-17 10:15:00-04:00,MSP,2024-05-17 17:17:00-05:00,9,10,19,"[26.0726, -80.1527]","[44.882, -93.2218]", , , , , , , , , , ,"[26.0726, -80.1527]","[28.162533333333336, -81.60482222222223]","[30.252466666666667, -83.05694444444444]","[32.3424, -84.50906666666667]","[34.43233333333333, -85.96118888888888]","[36.52226666666667, -87.41331111111111]","[38.6122, -88.86543333333333]","[40.70213333333333, -90.31755555555556]","[42.79206666666666, -91.76967777777779]","[44.882, -93.2218]", , , , , , , , , , , , , , , , , , , , 
346,346,2024-05-17 00:00:00,UA,613,LOS,2024-05-17 23:55:00+01:00,IAD,2024-05-18 06:40:00-04:00,12,23,35,"[6.57737, 3.32116]","[38.9445, -77.4558]", , , , , , , , , , , , , , , , , , , , , , , ,"[6.57737, 3.32116]","[9.274630833333333, -3.4102533333333334]","[11.971891666666666, -10.141666666666666]","[14.6691525, -16.87308]","[17.366413333333334, -23.604493333333334]","[20.063674166666665, -30.335906666666666]","[22.760934999999996, -37.06732]","[25.458195833333335, -43.79873333333333]","[28.155456666666666, -50.53014666666667]","[30.852717499999997, -57.26156]","[33.54997833333333, -63.99297333333333]","[36.24723916666667, -70.72438666666666]","[38.9445, -77.4558]", , , , 
347,347,2024-05-17 00:00:00,UA,304,IAH,2024-05-17 12:12:00-05:00,PVR,2024-05-17 13:46:00-06:00,3,12,15,"[29.9844, -95.3414]","[20.6801, -105.254]", , , , , , , , , , , , ,"[29.9844, -95.3414]","[26.88296666666667, -98.6456]","[23.781533333333332, -101.9498]","[20.6801, -105.254]", , , , , , , , , , , , , , , , , , , , , , , , 
348,348,2024-05-17 00:00:00,UA,154,HNL,2024-05-17 07:10:00-10:00,GUM,2024-05-18 18:15:00+10:00,16,7,23,"[21.3206, -157.924]","[13.4834, 144.796]", , , , , , , ,"[21.3206, -157.924]","[20.830775, -139.00400000000002]","[20.34095, -120.084]","[19.851125, -101.164]","[19.3613, -82.244]","[18.871475, -63.324]","[18.38165, -44.403999999999996]","[17.891824999999997, -25.48400000000001]","[17.402, -6.563999999999993]","[16.912174999999998, 12.356000000000023]","[16.42235, 31.27600000000001]","[15.932524999999998, 50.196]","[15.442699999999999, 69.11600000000001]","[14.952874999999999, 88.03600000000003]","[14.463049999999999, 106.95599999999999]","[13.973225, 125.876]","[13.4834, 144.79600000000002]", , , , , , , , , , , , , , , , 
349,349,2024-05-17 00:00:00,UA,268,EWR,2024-05-17 17:10:00-04:00,BOG,2024-05-17 22:00:00-05:00,6,17,23,"[40.6925, -74.1686]","[4.70159, -74.1469]", , , , , , , , , , , , , , , , , ,"[40.6925, -74.1686]","[34.694015, -74.16498333333334]","[28.695530000000005, -74.16136666666667]","[22.697045000000003, -74.15775]","[16.698560000000004, -74.15413333333333]","[10.700075000000005, -74.15051666666668]","[4.701590000000003, -74.1469]", , , , , , , , , , , , , , , , 
350,350,2024-05-17 00:00:00,UA,598,MCO,2024-05-17 08:07:00-04:00,DEN,2024-05-17 10:21:00-06:00,5,8,13,"[28.4294, -81.309]","[39.8617, -104.673]", , , , , , , , ,"[28.4294, -81.309]","[30.71586, -85.98179999999999]","[33.00232, -90.6546]","[35.28878, -95.3274]","[37.57524, -100.0002]","[39.8617, -104.673]", , , , , , , , , , , , , , , , , , , , , , , , , , 
351,351,2024-05-17 00:00:00,UA,298,AUS,2024-05-17 15:45:00-05:00,SAN,2024-05-17 20:51:00-07:00,8,15,23,"[30.1945, -97.6699]","[32.7336, -117.19]", , , , , , , , , , , , , , , ,"[30.1945, -97.6699]","[30.5118875, -100.1099125]","[30.829275000000003, -102.549925]","[31.1466625, -104.9899375]","[31.46405, -107.42994999999999]","[31.781437500000003, -109.8699625]","[32.098825000000005, -112.309975]","[32.4162125, -114.7499875]","[32.7336, -117.19]", , , , , , , , , , , , , , , , 
352,352,2024-05-17 00:00:00,UA,195,MUC,2024-05-17 11:45:00+02:00,SFO,2024-05-17 14:30:00-07:00,12,11,23,"[48.3538, 11.7861]","[37.619, -122.375]", , , , , , , , , , , ,"[48.3538, 11.7861]","[47.45923333333333, 0.6060083333333317]","[46.56466666666667, -10.574083333333336]","[45.6701, -21.754175000000004]","[44.775533333333335, -32.93426666666667]","[43.880966666666666, -44.11435833333334]","[42.9864, -55.294450000000005]","[42.091833333333334, -66.47454166666667]","[41.197266666666664, -77.65463333333334]","[40.3027, -88.834725]","[39.40813333333333, -100.01481666666668]","[38.51356666666667, -111.19490833333334]","[37.619, -122.375]", , , , , , , , , , , , , , , , 
353,353,2024-05-17 00:00:00,UA,518,IAH,2024-05-17 09:35:00-05:00,XPL,2024-05-17 11:37:00-06:00,4,9,13,"[29.9844, -95.3414]","[14.3824, -87.6212]", , , , , , , , , ,"[29.9844, -95.3414]","[26.0839, -93.41135]","[22.1834, -91.4813]","[18.2829, -89.55125]","[14.3824, -87.6212]", , , , , , , , , , , , , , , , , , , , , , , , , , 
354,354,2024-05-17 00:00:00,UA,246,SEA,2024-05-17 05:44:00-07:00,ABQ,2024-05-17 14:52:00-06:00,9,5,14,"[47.449, -122.309]","[35.0402, -106.609]", , , , , ,"[47.449, -122.309]","[46.07024444444444, -120.56455555555556]","[44.691488888888884, -118.8201111111111]","[43.312733333333334, -117.07566666666666]","[41.93397777777778, -115.33122222222222]","[40.55522222222222, -113.58677777777777]","[39.17646666666666, -111.84233333333333]","[37.79771111111111, -110.09788888888889]","[36.418955555555556, -108.35344444444443]","[35.0402, -106.609]", , , , , , , , , , , , , , , , , , , , , , , , , 
355,355,2024-05-17 00:00:00,UA,38,HND,2024-05-17 18:25:00+09:00,LAX,2024-05-17 12:30:00-07:00,11,18,29,"[35.5533, 139.781]","[33.9425, -118.408]", , , , , , , , , , , , , , , , , , ,"[35.5533, 139.781]","[35.40686363636364, 116.30927272727273]","[35.26042727272727, 92.83754545454545]","[35.11399090909091, 69.36581818181818]","[34.96755454545455, 45.894090909090906]","[34.821118181818186, 22.422363636363627]","[34.67468181818182, -1.049363636363637]","[34.528245454545456, -24.52109090909093]","[34.381809090909094, -47.992818181818194]","[34.23537272727273, -71.46454545454546]","[34.088936363636364, -94.93627272727275]","[33.9425, -118.40800000000002]", , , , , , , , , , 
356,356,2024-05-17 00:00:00,UA,664,LAS,2024-05-17 07:15:00-07:00,LGA,2024-05-17 23:00:00-04:00,13,7,20,"[36.0801, -115.152]","[40.775, -73.875]", , , , , , , ,"[36.0801, -115.152]","[36.44124615384616, -111.97684615384615]","[36.80239230769231, -108.8016923076923]","[37.163538461538465, -105.62653846153846]","[37.524684615384615, -102.45138461538461]","[37.88583076923077, -99.27623076923076]","[38.24697692307692, -96.10107692307693]","[38.60812307692308, -92.92592307692308]","[38.96926923076923, -89.75076923076924]","[39.330415384615385, -86.57561538461539]","[39.691561538461535, -83.40046153846154]","[40.05270769230769, -80.2253076923077]","[40.41385384615384, -77.05015384615385]","[40.775, -73.875]", , , , , , , , , , , , , , , , , , , 
357,357,2024-05-17 00:00:00,UA,932,IAD,2024-05-17 22:05:00-04:00,FRA,2024-05-18 12:10:00+02:00,9,22,31,"[38.9445, -77.4558]","[50.0333, 8.57056]", , , , , , , , , , , , , , , , , , , , , , ,"[38.9445, -77.4558]","[40.17658888888889, -67.89731555555555]","[41.408677777777775, -58.338831111111105]","[42.640766666666664, -48.78034666666667]","[43.87285555555555, -39.22186222222222]","[45.10494444444444, -29.663377777777775]","[46.33703333333333, -20.104893333333337]","[47.56912222222222, -10.546408888888891]","[48.80121111111111, -0.9879244444444453]","[50.0333, 8.57056]", , , , , , , , 
358,358,2024-05-17 00:00:00,UA,990,SFO,2024-05-17 14:40:00-07:00,CDG,2024-05-18 10:25:00+02:00,11,14,25,"[37.619, -122.375]","[49.0097, 2.54778]", , , , , , , , , , , , , , ,"[37.619, -122.375]","[38.65451818181818, -111.01838363636364]","[39.690036363636366, -99.66176727272727]","[40.72555454545454, -88.30515090909091]","[41.761072727272726, -76.94853454545455]","[42.79659090909091, -65.59191818181819]","[43.83210909090909, -54.23530181818181]","[44.867627272727276, -42.87868545454545]","[45.90314545454545, -31.522069090909085]","[46.938663636363636, -20.165452727272722]","[47.97418181818182, -8.80883636363636]","[49.0097, 2.547780000000003]", , , , , , , , , , , , , , 
359,359,2024-05-17 00:00:00,UA,657,DFW,2024-05-17 14:23:00-05:00,IAH,2024-05-17 15:40:00-05:00,2,14,16,"[32.8968, -97.038]","[29.9844, -95.3414]", , , , , , , , , , , , , , ,"[32.8968, -97.038]","[31.4406, -96.18969999999999]","[29.9844, -95.3414]", , , , , , , , , , , , , , , , , , , , , , , 
360,360,2024-05-17 00:00:00,UA,158,ROR,2024-05-17 02:05:00+09:00,GUM,2024-05-17 05:05:00+10:00,3,2,5,"[7.36731, 134.544]","[13.4834, 144.796]", , ,"[7.36731, 134.544]","[9.406006666666666, 137.96133333333333]","[11.444703333333333, 141.37866666666667]","[13.4834, 144.796]", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
361,361,2024-05-17 00:00:00,UA,383,HNL,2024-05-17 20:20:00-10:00,DEN,2024-05-18 07:02:00-06:00,7,20,27,"[21.3206, -157.924]","[39.8617, -104.673]", , , , , , , , , , , , , , , , , , , , ,"[21.3206, -157.924]","[23.96932857142857, -150.31671428571428]","[26.61805714285714, -142.7094285714286]","[29.266785714285714, -135.10214285714287]","[31.915514285714284, -127.49485714285714]","[34.56424285714286, -119.88757142857143]","[37.21297142857143, -112.28028571428572]","[39.8617, -104.673]", , , , , , , , , , , , 
362,362,2024-05-17 00:00:00,UA,275,IAH,2024-05-17 20:08:00-05:00,GUA,2024-05-17 22:00:00-06:00,3,20,23,"[29.9844, -95.3414]","[14.5817, -90.5267]", , , , , , , , , , , , , , , , , , , , ,"[29.9844, -95.3414]","[24.850166666666667, -93.73649999999999]","[19.715933333333332, -92.1316]","[14.581700000000001, -90.5267]", , , , , , , , , , , , , , , , 
363,363,2024-05-17 00:00:00,UA,128,GIG,2024-05-17 21:05:00-03:00,IAH,2024-05-18 05:40:00-05:00,11,21,32,"[29.9844, -95.3414]","[29.9844, -95.3414]", , , , , , , , , , , , , , , , , , , , , ,"[29.9844, -95.3414]","[29.9844, -95.3414]","[29.9844, -95.3414]","[29.9844, -95.3414]","[29.9844, -95.3414]","[29.9844, -95.3414]","[29.9844, -95.3414]","[29.9844, -95.3414]","[29.9844, -95.3414]","[29.9844, -95.3414]","[29.9844, -95.3414]","[29.9844, -95.3414]", , , , , , , 
364,364,2024-05-17 00:00:00,UA,784,SFO,2024-05-17 08:26:00-07:00,YVR,2024-05-17 11:04:00-07:00,3,8,11,"[37.619, -122.375]","[49.1939, -123.184]", , , , , , , , ,"[37.619, -122.375]","[41.4773, -122.64466666666667]","[45.3356, -122.91433333333333]","[49.1939, -123.184]", , , , , , , , , , , , , , , , , , , , , , , , , , , , 
365,365,2024-05-17 00:00:00,UA,160,MUC,2024-05-17 12:00:00+02:00,IAH,2024-05-17 16:40:00-05:00,12,12,24,"[48.3538, 11.7861]","[29.9844, -95.3414]", , , , , , , , , , , , ,"[48.3538, 11.7861]","[46.82301666666667, 2.8588083333333323]","[45.292233333333336, -6.068483333333335]","[43.761449999999996, -14.995775]","[42.230666666666664, -23.92306666666667]","[40.69988333333333, -32.85035833333334]","[39.1691, -41.77765]","[37.63831666666667, -50.70494166666667]","[36.107533333333336, -59.63223333333334]","[34.576750000000004, -68.559525]","[33.04596666666667, -77.48681666666667]","[31.515183333333336, -86.41410833333333]","[29.9844, -95.3414]", , , , , , , , , , , , , , , 
366,366,2024-05-17 00:00:00,UA,592,BOS,2024-05-17 10:07:00-04:00,EWR,2024-05-17 11:30:00-04:00,2,10,12,"[42.3643, -71.0052]","[40.6925, -74.1686]", , , , , , , , , , ,"[42.3643, -71.0052]","[41.528400000000005, -72.5869]","[40.6925, -74.1686]", , , , , , , , , , , , , , , , , , , , , , , , , , , 
367,367,2024-05-17 00:00:00,UA,510,EWR,2024-05-17 20:10:00-04:00,FCO,2024-05-18 10:55:00+02:00,9,20,29,"[40.6925, -74.1686]","[41.8003, 12.2389]", , , , , , , , , , , , , , , , , , , , ,"[40.6925, -74.1686]","[40.81558888888889, -64.56776666666667]","[40.93867777777778, -54.96693333333333]","[41.06176666666667, -45.366099999999996]","[41.18485555555556, -35.76526666666666]","[41.307944444444445, -26.164433333333328]","[41.43103333333333, -16.563599999999994]","[41.554122222222226, -6.962766666666653]","[41.67721111111111, 2.638066666666674]","[41.8003, 12.238900000000001]", , , , , , , , , , 
368,368,2024-05-17 00:00:00,UA,187,JNB,2024-05-17 20:00:00+02:00,EWR,2024-05-18 06:15:00-04:00,17,20,37,"[-26.1392, 28.246]","[40.6925, -74.1686]", , , , , , , , , , , , , , , , , , , , ,"[-26.1392, 28.246]","[-22.207923529411765, 22.22161176470588]","[-18.276647058823528, 16.197223529411765]","[-14.345370588235294, 10.172835294117647]","[-10.414094117647059, 4.148447058823528]","[-6.482817647058823, -1.8759411764705902]","[-2.5515411764705895, -7.900329411764705]","[1.3797352941176477, -13.924717647058824]","[5.311011764705881, -19.949105882352942]","[9.242288235294115, -25.97349411764706]","[13.173564705882352, -31.99788235294118]","[17.10484117647059, -38.0222705882353]","[21.03611764705882, -44.04665882352941]","[24.967394117647057, -50.07104705882354]","[28.898670588235294, -56.09543529411765]","[32.82994705882352, -62.119823529411775]","[36.761223529411765, -68.14421176470589]","[40.692499999999995, -74.1686]", , 
369,369,2024-05-17 00:00:00,UA,770,BCN,2024-05-17 14:50:00+02:00,ORD,2024-05-17 17:35:00-05:00,10,14,24,"[41.2971, 2.07846]","[41.9786, -87.9047]", , , , , , , , , , , , , , ,"[41.2971, 2.07846]","[41.36525, -6.919856000000001]","[41.4334, -15.918172000000002]","[41.50155, -24.916488]","[41.5697, -33.914804000000004]","[41.63785, -42.913120000000006]","[41.706, -51.911436]","[41.77415, -60.909752000000005]","[41.8423, -69.908068]","[41.91045, -78.906384]","[41.9786, -87.9047]", , , , , , , , , , , , , , , 
370,370,2024-05-17 00:00:00,UA,411,CLE,2024-05-17 07:15:00-04:00,LGA,2024-05-17 13:16:00-04:00,7,7,14,"[41.4117, -81.8498]","[40.775, -73.875]", , , , , , , ,"[41.4117, -81.8498]","[41.32074285714286, -80.71054285714285]","[41.22978571428572, -79.57128571428572]","[41.138828571428576, -78.43202857142857]","[41.047871428571426, -77.29277142857143]","[40.956914285714284, -76.15351428571428]","[40.86595714285714, -75.01425714285715]","[40.775, -73.875]", , , , , , , , , , , , , , , , , , , , , , , , , 
371,371,2024-05-17 00:00:00,UA,430,DEN,2024-05-17 11:15:00-06:00,ONT,2024-05-17 12:40:00-07:00,3,11,14,"[39.8617, -104.673]","[34.056, -117.601]", , , , , , , , , , , ,"[39.8617, -104.673]","[37.92646666666666, -108.98233333333333]","[35.991233333333334, -113.29166666666667]","[34.056, -117.601]", , , , , , , , , , , , , , , , , , , , , , , , , 
372,372,2024-05-17 00:00:00,UA,586,DEN,2024-05-17 13:30:00-06:00,MCI,2024-05-17 16:11:00-05:00,2,13,15,"[39.8617, -104.673]","[39.2976, -94.7139]", , , , , , , , , , , , , ,"[39.8617, -104.673]","[39.57965, -99.69345]","[39.2976, -94.7139]", , , , , , , , , , , , , , , , , , , , , , , , 
373,373,2024-05-17 00:00:00,UA,841,NRT,2024-05-17 17:55:00+09:00,GUM,2024-05-17 22:40:00+10:00,4,17,21,"[35.7653, 140.386]","[13.4834, 144.796]", , , , , , , , , , , , , , , , , ,"[35.7653, 140.386]","[30.194825, 141.4885]","[24.62435, 142.591]","[19.053875, 143.6935]","[13.4834, 144.796]", , , , , , , , , , , , , , , , , , 
374,374,2024-05-17 00:00:00,UA,361,OMA,2024-05-17 06:00:00-05:00,DEN,2024-05-17 06:44:00-06:00,2,6,8,"[41.3032, -95.8941]","[39.8617, -104.673]", , , , , , ,"[41.3032, -95.8941]","[40.582449999999994, -100.28354999999999]","[39.8617, -104.673]", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
375,375,2024-05-17 00:00:00,UA,57,EWR,2024-05-17 18:20:00-04:00,CDG,2024-05-18 07:45:00+02:00,8,18,26,"[40.6925, -74.1686]","[49.0097, 2.54778]", , , , , , , , , , , , , , , , , , ,"[40.6925, -74.1686]","[41.732150000000004, -64.5790525]","[42.7718, -54.989504999999994]","[43.81145, -45.3999575]","[44.8511, -35.81041]","[45.890750000000004, -26.220862499999996]","[46.930400000000006, -16.631315]","[47.97005, -7.041767499999992]","[49.0097, 2.547780000000003]", , , , , , , , , , , , , 
376,376,2024-05-17 00:00:00,UA,599,DEN,2024-05-17 11:19:00-06:00,SAN,2024-05-17 12:46:00-07:00,3,11,14,"[39.8617, -104.673]","[32.7336, -117.19]", , , , , , , , , , , ,"[39.8617, -104.673]","[37.48566666666667, -108.84533333333333]","[35.109633333333335, -113.01766666666667]","[32.7336, -117.19]", , , , , , , , , , , , , , , , , , , , , , , , , 
377,377,2024-05-17 00:00:00,UA,343,IAH,2024-05-17 05:00:00-05:00,SFO,2024-05-17 13:44:00-07:00,11,5,16,"[29.9844, -95.3414]","[37.619, -122.375]", , , , , ,"[29.9844, -95.3414]","[30.678454545454546, -97.79899999999999]","[31.37250909090909, -100.25659999999999]","[32.06656363636364, -102.71419999999999]","[32.76061818181818, -105.17179999999999]","[33.45467272727273, -107.6294]","[34.14872727272727, -110.08699999999999]","[34.84278181818182, -112.5446]","[35.53683636363636, -115.0022]","[36.23089090909091, -117.4598]","[36.92494545454545, -119.9174]","[37.619, -122.375]", , , , , , , , , , , , , , , , , , , , , , , 
378,378,2024-05-17 00:00:00,UA,52,IAD,2024-05-17 17:40:00-04:00,ZRH,2024-05-18 08:05:00+02:00,9,17,26,"[38.9445, -77.4558]","[47.4647, 8.54917]", , , , , , , , , , , , , , , , , ,"[38.9445, -77.4558]","[39.891188888888884, -67.89969222222221]","[40.83787777777778, -58.343584444444446]","[41.78456666666666, -48.78747666666666]","[42.731255555555556, -39.23136888888889]","[43.67794444444444, -29.675261111111112]","[44.624633333333335, -20.11915333333333]","[45.57132222222222, -10.563045555555561]","[46.51801111111111, -1.0069377777777788]","[47.4647, 8.549170000000004]", , , , , , , , , , , , , 
379,379,2024-05-17 00:00:00,UA,518,IAH,2024-05-17 09:35:00-05:00,XPL,2024-05-17 11:37:00-06:00,4,9,13,"[29.9844, -95.3414]","[14.3824, -87.6212]", , , , , , , , , ,"[29.9844, -95.3414]","[26.0839, -93.41135]","[22.1834, -91.4813]","[18.2829, -89.55125]","[14.3824, -87.6212]", , , , , , , , , , , , , , , , , , , , , , , , , , 
380,380,2024-05-17 00:00:00,UA,733,YVR,2024-05-17 14:20:00-07:00,SFO,2024-05-17 16:48:00-07:00,3,14,17,"[49.1939, -123.184]","[37.619, -122.375]", , , , , , , , , , , , , , ,"[49.1939, -123.184]","[45.3356, -122.91433333333333]","[41.4773, -122.64466666666667]","[37.619, -122.375]", , , , , , , , , , , , , , , , , , , , , , 
381,381,2024-05-17 00:00:00,UA,342,AUS,2024-05-17 20:25:00-05:00,DEN,2024-05-17 21:54:00-06:00,3,20,23,"[30.1945, -97.6699]","[39.8617, -104.673]", , , , , , , , , , , , , , , , , , , , ,"[30.1945, -97.6699]","[33.4169, -100.00426666666667]","[36.6393, -102.33863333333333]","[39.8617, -104.673]", , , , , , , , , , , , , , , , 
382,382,2024-05-17 00:00:00,UA,661,TPA,2024-05-17 16:29:00-04:00,SLC,2024-05-17 22:35:00-06:00,9,16,25,"[27.9755, -82.5332]","[40.7884, -111.978]", , , , , , , , , , , , , , , , ,"[27.9755, -82.5332]","[29.399155555555556, -85.80484444444444]","[30.82281111111111, -89.07648888888889]","[32.24646666666667, -92.34813333333332]","[33.670122222222226, -95.61977777777777]","[35.09377777777778, -98.89142222222222]","[36.51743333333334, -102.16306666666667]","[37.94108888888889, -105.43471111111111]","[39.36474444444445, -108.70635555555555]","[40.7884, -111.978]", , , , , , , , , , , , , , 
383,383,2024-05-17 00:00:00,UA,510,EWR,2024-05-17 20:10:00-04:00,FCO,2024-05-18 10:55:00+02:00,9,20,29,"[40.6925, -74.1686]","[41.8003, 12.2389]", , , , , , , , , , , , , , , , , , , , ,"[40.6925, -74.1686]","[40.81558888888889, -64.56776666666667]","[40.93867777777778, -54.96693333333333]","[41.06176666666667, -45.366099999999996]","[41.18485555555556, -35.76526666666666]","[41.307944444444445, -26.164433333333328]","[41.43103333333333, -16.563599999999994]","[41.554122222222226, -6.962766666666653]","[41.67721111111111, 2.638066666666674]","[41.8003, 12.238900000000001]", , , , , , , , , , 
